University Of Maryland Baltimore County (UMBC),CS,PhD,F12,Rejected,,,,,,,American
SUNY Buffalo,CS,PhD,F12,Accepted,3.76,650,800,3,FALSE,,International with US Degree
SUNY Buffalo,CS,PhD,F12,Accepted,,,,,,,International
University Of Toronto (UofT),CS,MS,F12,Accepted,,,,,,,American
University Of North Carolina Chapel Hill (UNC),CS,PhD,F12,Accepted,3.3,153,169,,TRUE,,International
New York University (NYU),CS,MS,F12,Accepted,,,,,,,American
University Of Illinois Urbana-Champaign (UIUC),ECE,Other,F12,Accepted,3.84,680,800,3,FALSE,,International
University Of Illinois Urbana-Champaign (UIUC),ECE,MS,F12,Accepted,3.84,800,680,3,FALSE,,International with US Degree
North Caroline State University (NCSU),ECE,MS,F12,Accepted,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),ECE,MS,F12,Accepted,3.76,620,800,3.5,FALSE,,International with US Degree
University Of Texas Austin (UT Austin),ECE,MS,F12,Accepted,,,,,,,International
Columbia University,ECE,MS,F12,Accepted,3.6,800,540,3,FALSE,,International
University Of Massachusetts Amherst (UMass),ECE,PhD,F12,Accepted,,,,,,,Other
University Of Massachusetts Amherst (UMass),ECE,PhD,F12,Accepted,,,,,,,International
University Of Central Florida (UCF),CS,PhD,F12,Accepted,3.5,380,800,3,FALSE,,International with US Degree
University Of Pennsylvania (UPenn),CS,MS,F12,Accepted,,,,,,,American
Indiana University - Purdue University Indianapolis (IUPUI),HCI,MS,F12,Accepted,,760,670,2.5,FALSE,,International
Stanford University,ECE,MS,F12,Rejected,,,,,,,International
University Of Texas Austin (UT Austin),ECE,MS,F12,Accepted,,,,,,,International
University Of Connecticut,CS,MS,F12,Rejected,,,,,,,International
Brown University,CS,PhD,F12,Rejected,,,,,,,American
Washington University St. Louis (WUSTL),CS,PhD,F12,Accepted,,,,,,,American
Rice University,CS,PhD,F12,Accepted,,,,,,,American
Carnegie Mellon University (CMU),CS,PhD,F12,Rejected,,,,,,,International with US Degree
North Caroline State University (NCSU),CS,PhD,F12,Accepted,,,,,,,International
Carnegie Mellon University (CMU),HCI,MS,F12,Accepted,3.71,660,800,5,FALSE,,International
Stanford University,ECE,PhD,F12,Rejected,,690,780,3.5,FALSE,,International
University Of Colorado Boulder,ECE,PhD,F12,Accepted,,440,730,3.5,FALSE,,International
Stanford University,ECE,PhD,F12,Rejected,3.64,790,690,4,FALSE,,International
University Of Arizona,ECE,PhD,F12,Accepted,,,,,,,International
Stanford University,ECE,PhD,F12,Rejected,,,,,,,American
University Of California Davis (UCD),CS,MS,F12,Accepted,,,,,,,International
University Of California San Diego (UCSD),CS,MS,F12,Accepted,,,,,,,International
Massachusetts Institute Of Technology (MIT),CS,MS,F12,Interview,,,,,,,American
Stanford University,ECE,PhD,F12,Rejected,,,,,,,International
University Of Colorado Boulder,ECE,PhD,F12,Interview,,,,,,,International
Stanford University,ECE,PhD,F12,Rejected,3.64,158,164,3.5,TRUE,,International with US Degree
Stanford University,ECE,MS,F12,Rejected,,,,,,,International
Stanford University,ECE,PhD,F12,Rejected,,,,,,,International with US Degree
Stanford University,ECE,MS,F12,Rejected,,,,,,,International with US Degree
Stanford University,ECE,MS,F12,Rejected,,,,,,,International with US Degree
Stanford University,ECE,PhD,F12,Rejected,,,,,,,International
University Of Minnesota Twin Cities (UMN),CS,PhD,F12,Interview,,,,,,,International
Purdue University,ECE,MS,F12,Accepted,,,,,,,International
Stanford University,ECE,PhD,F12,Rejected,,,,,,,International with US Degree
Harvard University,ECE,PhD,F12,Rejected,3.77,670,790,3,FALSE,,International with US Degree
North Caroline State University (NCSU),CS,PhD,F12,Accepted,3.58,153,170,3.5,TRUE,,International
Carnegie Mellon University (CMU),HCI,MS,F12,Rejected,,,,,,,International
Stanford University,ECE,PhD,F12,Rejected,3.85,142,165,3,TRUE,,International
Stanford University,ECE,PhD,F12,Rejected,,,,,,,International with US Degree
Carnegie Mellon University (CMU),HCI,MS,F12,Accepted,,,,,,,International
Wake Forest University,CS,MS,F12,Accepted,,,,,,,International with US Degree
Max Planck Institute For Software Systems,CS,PhD,F12,Accepted,3.58,153,170,3.5,TRUE,,International
University Of California Davis (UCD),CS,MS,F12,Accepted,4,550,800,3,FALSE,,International
Rensselaer Polytechnic Institute (RPI),CS,MS,F12,Rejected,3.89,152,160,4,TRUE,,International
North Caroline State University (NCSU),ECE,MS,F12,Accepted,,,,,,,International
University Of California Irvine (UCI),CS,PhD,F12,Accepted,,,,,,,International
Ecole Polytechnique Federale De Lausanne (EPFL),CS,PhD,F12,Interview,,,,,,,International
SUNY Stony Brook,CS,PhD,F12,Accepted,,,,,,,International
SUNY Stony Brook,CS,PhD,F12,Accepted,3.81,520,800,3.5,FALSE,,International
Carnegie Mellon University (CMU),HCI,MS,F12,Accepted,,630,790,4,FALSE,,International
Carnegie Mellon University (CMU),HCI,MS,F12,Accepted,,,,,,,International
Boston University (BU),CS,PhD,F12,Accepted,,,,,,,International
Arizona State University (ASU),CS,MS,F12,Accepted,9.23,760,640,3.5,FALSE,,International
Pennsylvania State University (Penn State),CS,MS,F12,Rejected,,,,,,,International
University Of Louisville,CS,PhD,F12,Accepted,,,,,,,International with US Degree
University Of Virginia (UVA),ECE,MS,F12,Accepted,,,,,,,International
Carnegie Mellon University (CMU),HCI,MS,F12,Accepted,,,,,,,American
Kansas State University,CS,PhD,F12,Accepted,3.85,150,165,3.5,TRUE,,International
Carnegie Mellon University (CMU),HCI,MS,F12,Accepted,3.4,,,,,,American
University Of California Davis (UCD),CS,MS,F12,Accepted,,,,,,,American
Carnegie Mellon University (CMU),HCI,MS,F12,Accepted,,,,,,,American
Ohio State University Columbus (OSU),ECE,MS,F12,Accepted,,,,,,,American
University Of South Carolina,CS,PhD,F12,Accepted,3.7,540,800,3,FALSE,,International
University Of Illinois Chicago (UIC),ECE,MS,F12,Other,,153,159,3.5,TRUE,,
SUNY Stony Brook,CS,PhD,F12,Accepted,3.97,158,168,4,TRUE,,International
University Of Southern California (USC),CS,MS,F12,Accepted,,,,,,,International with US Degree
Northeastern University,ECE,PhD,F12,Rejected,3.41,149,166,3,TRUE,,International
Texas A&M University College Station (TAMU),ECE,PhD,F12,Accepted,3.35,140,170,3.5,TRUE,,International
Arizona State University (ASU),ECE,MS,F12,Accepted,3.35,140,170,3.5,TRUE,,International
University Of Massachusetts Amherst (UMass),ECE,PhD,F12,Rejected,3.35,140,170,3.5,TRUE,,International
University Of California San Diego (UCSD),ECE,PhD,F12,Accepted,3.35,140,170,3.5,TRUE,,International
Vanderbilt University,CS,PhD,F12,Accepted,,,,,,,
Purdue University,ECE,PhD,F12,Rejected,,,,,,,International
University Of Alberta,CS,MS,F12,Accepted,,,,,,,International with US Degree
University Of Illinois Chicago (UIC),ECE,MS,F12,Accepted,,,,,,,International
Carnegie Mellon University (CMU),HCI,MS,F12,Rejected,,,,,,,International
Michigan State University (MSU),ECE,PhD,F12,Accepted,,,,,,,International
University Of Oxford,CS,MS,F12,Accepted,,,,,,,American
North Caroline State University (NCSU),CS,PhD,F12,Accepted,3.5,680,800,3,FALSE,,International
University Of Michigan Ann Arbor (UMich),HCI,MS,F12,Accepted,,,,,,,American
University Of Southern California (USC),CS,PhD,F12,Accepted,,,,,,,International
University Of Southern California (USC),CS,PhD,F12,Accepted,,,,,,,International
University Of Alberta,CS,MS,F12,Accepted,,,,,,,International
University Of Southern California (USC),CS,PhD,F12,Accepted,,,,,,,International
Boston University (BU),CS,PhD,F12,Accepted,,,,,,,International
University Of Virginia (UVA),CS,PhD,F12,Accepted,,,,,,,International
University Of Miami,CS,PhD,F12,Rejected,,139,168,3.5,TRUE,,International
University Of Alberta,CS,MS,F12,Accepted,,,,,,,International
University Of Alberta,CS,MS,F12,Accepted,3.8,520,800,3,FALSE,,International
University Of Alberta,CS,MS,F12,Accepted,,,,,,,International
University Of Virginia (UVA),CS,PhD,F12,Accepted,,,,,,,International
Iowa State University (ISU),CS,PhD,F12,Rejected,,,,,,,International
University Of Maryland College Park (UMD),CS,PhD,F12,Rejected,,,,,,,International
University Of Alberta,CS,MS,F12,Accepted,3.94,510,800,3,FALSE,,International
University Of Alberta,CS,MS,S12,Accepted,,142,170,4,TRUE,,International
University Of Alberta,CS,MS,F12,Accepted,3.5,610,800,3,FALSE,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F12,Accepted,,,,,,,American
Rice University,CS,MS,F12,Accepted,,,,,,,American
Purdue University,CS,PhD,F12,Rejected,3.1,640,800,4,FALSE,,International with US Degree
Princeton University,CS,PhD,F12,Rejected,3.1,650,800,4,FALSE,,International with US Degree
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,3.1,650,800,4,FALSE,,International with US Degree
University Of Alberta,CS,MS,F12,Accepted,,610,800,3,FALSE,,International
University Of Michigan Ann Arbor (UMich),HCI,MS,F12,Accepted,,,,,,,International with US Degree
Ohio University Athens,ECE,MS,F12,Accepted,,,,,,,International
University Of Illinois Urbana-Champaign (UIUC),CS,MS,F12,Accepted,3.3,158,165,6,TRUE,,American
Boston University (BU),CS,PhD,F12,Accepted,,,,,,,International
University Of Alberta,CS,MS,F12,Accepted,,,,,,,International
University Of Alberta,CS,MS,F12,Accepted,3.07,149,162,3.5,TRUE,,International
University Of Alberta,CS,MS,F12,Accepted,,,,,,,International
University Of Alberta,CS,MS,F12,Accepted,,,,,,,International
North Caroline State University (NCSU),CS,PhD,F12,Accepted,3.5,167,153,4,TRUE,,American
Carnegie Mellon University (CMU),CS,MS,F12,Accepted,3.75,720,800,5,FALSE,,International
Purdue University,ECE,PhD,F12,Accepted,,,,,,,International
University Of Waterloo,CS,MS,F12,Accepted,,,,,,,International
University Of Texas Dallas (UT Dallas),CS,MS,F12,Accepted,3.5,160,150,3,TRUE,,International
University Of Maryland College Park (UMD),CS,PhD,F12,Rejected,,,,,,,International
University Of Maryland College Park (UMD),CS,PhD,F12,Rejected,,,,,,,International with US Degree
Iowa State University (ISU),CS,PhD,F12,Accepted,,,,,,,International
North Caroline State University (NCSU),CS,PhD,F12,Accepted,,,,,,,American
University Of Maryland College Park (UMD),CS,MS,F12,Rejected,,,,,,,American
University Of Maryland College Park (UMD),CS,PhD,F12,Rejected,,,,,,,International
University Of Maryland College Park (UMD),CS,PhD,F12,Rejected,,,,,,,International
University Of Maryland College Park (UMD),CS,PhD,F12,Rejected,,,,,,,International with US Degree
University Of Maryland College Park (UMD),CS,PhD,F12,Rejected,,,,,,,International with US Degree
Georgia Institute Of Technology (GTech),ECE,MS,F12,Accepted,3.9,,,,,,International
University Of California Santa Barbara (UCSB),ECE,PhD,F12,Rejected,,,,,,,International
Princeton University,ECE,PhD,F12,Rejected,,,,,,,International
Missouri University Of Science And Technology,CS,PhD,F12,Accepted,3.67,590,800,3.5,FALSE,,International
SUNY Buffalo,ECE,MS,F12,Accepted,,,,,,,International
University Of Illinois Chicago (UIC),ECE,PhD,F12,Accepted,3.8,520,800,3,FALSE,,International
University Of California Santa Barbara (UCSB),CS,MS,F12,Accepted,,,,,,,International
University Of Pennsylvania (UPenn),ECE,MS,F12,Accepted,3.28,590,790,3.5,FALSE,,American
Toyota Technological Institute At Chicago (TTIC),CS,PhD,F12,Accepted,3.75,152,170,4.5,TRUE,,International
University Of California Santa Barbara (UCSB),ECE,PhD,F12,Accepted,4,770,720,3,FALSE,,International with US Degree
Indiana University Bloomington,CS,PhD,F12,Accepted,3.3,530,800,3.5,FALSE,,International
North Caroline State University (NCSU),CS,PhD,F12,Rejected,,,,,,,International
Georgia Institute Of Technology (GTech),ECE,MS,F12,Accepted,3.54,570,770,4,FALSE,,
University Of California Santa Barbara (UCSB),CS,MS,F12,Accepted,3.83,490,800,3.5,FALSE,,International
Purdue University,CS,PhD,F12,Accepted,4,620,800,5,FALSE,,International
University Of North Carolina Chapel Hill (UNC),CS,PhD,F12,Accepted,,,,,,,American
Columbia University,ECE,MS,F12,Accepted,,,,,,,International with US Degree
Boston University (BU),CS,PhD,F12,Accepted,3.94,460,760,3,FALSE,,International
Princeton University,CS,PhD,F12,Rejected,3.5,161,159,4,TRUE,,American
Columbia University,CS,PhD,F12,Rejected,3.5,161,159,4,TRUE,,American
Drexel University,CS,PhD,F12,Interview,,,,,,,American
University Of California Santa Barbara (UCSB),CS,MS,F12,Accepted,,,,,,,International
University Of Pittsburgh,ECE,MS,F12,Rejected,3.51,690,780,3,FALSE,,International
Rensselaer Polytechnic Institute (RPI),ECE,MS,F12,Accepted,,,,,,,International
Massachusetts Institute Of Technology (MIT),ECE,PhD,F12,Rejected,,,,,,,International with US Degree
University Of Massachusetts Amherst (UMass),CS,PhD,F12,Rejected,,,,,,,American
Brown University,CS,PhD,F12,Rejected,,,,,,,American
University Of Maryland College Park (UMD),HCI,MS,F12,Accepted,,151,160,4,TRUE,,International
University Of California Los Angeles (UCLA),CS,PhD,F12,Accepted,,,,,,,International
University Of California Riverside (UCR),CS,PhD,F12,Rejected,,,,,,,International
University Of California Santa Cruz (UCSC),CS,PhD,F12,Rejected,,,,,,,International
University Of Texas Austin (UT Austin),ECE,PhD,F12,Accepted,,,,,,,International
University Of Maryland College Park (UMD),CS,PhD,F12,Rejected,,,,,,,International
University Of Maryland College Park (UMD),ECE,PhD,F12,Rejected,,,,,,,American
Massachusetts Institute Of Technology (MIT),ECE,PhD,F12,Wait listed,,,,,,,American
Massachusetts Institute Of Technology (MIT),CS,PhD,F12,Rejected,3.66,158,161,4.5,TRUE,,American
University Of Massachusetts Amherst (UMass),ECE,MS,F12,Rejected,,,,,,,International
Iowa State University (ISU),CS,PhD,F12,Accepted,,,,,,,International with US Degree
University Of Maryland College Park (UMD),CS,PhD,F12,Rejected,,,,,,,International
Iowa State University (ISU),CS,PhD,F12,Accepted,3.56,167,153,4,TRUE,,American
University Of Maryland College Park (UMD),CS,PhD,F12,Rejected,,,,,,,International with US Degree
Purdue University,ECE,MS,F12,Rejected,,,,,,,International with US Degree
University Of Florida Gainesville (UFL),CS,PhD,F12,Accepted,,,,,,,International
University Of Florida Gainesville (UFL),CS,PhD,F12,Accepted,,,,,,,International
University Of California Santa Barbara (UCSB),CS,MS,F12,Accepted,,,,,,,American
Oregon State University,ECE,PhD,F12,Accepted,,,,,,,International
University Of California Los Angeles (UCLA),CS,PhD,F12,Accepted,,,,,,,
University Of Florida Gainesville (UFL),CS,PhD,F12,Other,,,,,,,International with US Degree
Indiana University Bloomington,CS,PhD,F12,Other,,,,,,,International
Purdue University,CS,PhD,F12,Rejected,,,,,,,American
Purdue University,ECE,MS,F12,Rejected,3.6,740,790,3,FALSE,,International
University Of Maryland College Park (UMD),ECE,PhD,F12,Accepted,,,,,,,International
Ohio State University (OSU),CS,PhD,F12,Accepted,3.9,167,153,4.5,TRUE,,American
Northeastern University,ECE,MS,F12,Accepted,3.82,147,163,4,TRUE,,International
Tufts University,CS,MS,F12,Accepted,,,,,,,International
Purdue University,ECE,PhD,F12,Rejected,,,,,,,Other
Purdue University,ECE,MS,F12,Rejected,3.9,720,800,4,FALSE,,International
Purdue University,ECE,PhD,F12,Rejected,,,,,,,International
Purdue University,ECE,PhD,F12,Rejected,,620,800,4.5,FALSE,,International
Purdue University,ECE,PhD,F12,Rejected,,,,,,,International
Purdue University,ECE,PhD,F12,Rejected,,,,,,,International
Purdue University,ECE,PhD,F12,Rejected,,,,,,,International
Purdue University,ECE,PhD,F12,Rejected,3.97,800,690,3.5,FALSE,,International
Purdue University,ECE,PhD,F12,Rejected,3.84,150,167,3,TRUE,,International
Texas A&M University College Station (TAMU),ECE,MS,F12,Rejected,,,,,,,International
Rensselaer Polytechnic Institute (RPI),CS,MS,F12,Other,,,,,,,International
North Caroline State University (NCSU),CS,MS,F12,Accepted,,,,,,,International
University Of Florida Gainesville (UFL),CS,PhD,F12,Accepted,,,,,,,International
University Of Maryland College Park (UMD),ECE,PhD,F12,Accepted,,,,,,,International
University Of Pennsylvania (UPenn),CS,MS,F12,Accepted,3.6,710,800,3.5,FALSE,,International
Purdue University,ECE,MS,F12,Accepted,,680,800,3.5,FALSE,,International
Massachusetts Institute Of Technology (MIT),ECE,PhD,F12,Rejected,,,,,,,International with US Degree
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,3.53,500,800,3.5,FALSE,,International
University Of California San Diego (UCSD),CS,PhD,F12,Accepted,,,,,,,International
University Of Texas Dallas (UT Dallas),CS,MS,F12,Accepted,,,,,,,International
Purdue University,ECE,MS,F12,Accepted,,,,,,,International
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,,,,,,,International with US Degree
Simon Fraser University (SFU),CS,MS,F12,Accepted,,,,,,,International
Cornell University,ECE,PhD,F12,Accepted,,,,,,,International
University Of California San Diego (UCSD),CS,PhD,F12,Accepted,,,,,,,American
University Of California San Diego (UCSD),CS,PhD,F12,Accepted,,,,,,,American
Purdue University,ECE,MS,F12,Accepted,,,,,,,International
Rutgers University,ECE,PhD,F12,Accepted,,,,,,,International
Memorial University Of Newfoundland (MUN),ECE,PhD,F12,Rejected,,,,,,,
University Of Southern California (USC),CS,PhD,F12,Interview,,,,,,,American
University Of California Santa Barbara (UCSB),CS,PhD,F12,Rejected,,,,,,,International
University Of Alberta,CS,MS,F12,Accepted,3.65,148,167,3.5,TRUE,,International
Virginia Tech,CS,PhD,F12,Accepted,,,,,,,International
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,,,,,,,International
Massachusetts Institute Of Technology (MIT),CS,PhD,F12,Rejected,2,165,166,5.5,TRUE,,International
Imperial College London (ICL),CS,PhD,F12,Rejected,2,165,166,5.5,TRUE,,International
Northeastern University,CS,PhD,F12,Accepted,3.6,710,800,3,FALSE,,International
Northeastern University,CS,PhD,F12,Accepted,,,,,,,International
Massachusetts Institute Of Technology (MIT),ECE,PhD,F12,Rejected,4,440,800,4,FALSE,,International
Purdue University,ECE,MS,F12,Accepted,3.8,145,155,3.5,TRUE,,International
University Of Southern California (USC),CS,PhD,F12,Accepted,,,,,,,
Carnegie Mellon University (CMU),CS,PhD,F12,Accepted,3.8,149,166,4,TRUE,,International with US Degree
Purdue University,ECE,MS,F12,Accepted,,,,,,,International with US Degree
Purdue University,ECE,MS,F12,Accepted,3.8,660,800,4,FALSE,,International
Northeastern University,CS,PhD,F12,Accepted,,,,,,,American
Purdue University,ECE,MS,F12,Accepted,,,,,,,International with US Degree
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,3.2,740,600,5.5,FALSE,,International with US Degree
Ohio State University (OSU),CS,PhD,F12,Interview,,,,,,,American
Purdue University,CS,PhD,F12,Interview,,,,,,,American
University Of Minnesota Twin Cities (UMN),ECE,MS,F12,Rejected,3.36,610,800,3,FALSE,,International
Carnegie Mellon University (CMU),CS,PhD,F12,Rejected,,,,,,,American
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,,,,,,,American
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,,,,,,,International with US Degree
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,3.83,169,143,4,TRUE,,International
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,3.3,169,153,3,TRUE,,International
Georgia Institute Of Technology (GTech),ECE,PhD,F12,Accepted,,,,,,,International
University Of Pennsylvania (UPenn),IS,PhD,F12,Accepted,,154,169,4,TRUE,,International
Stanford University,ECE,MS,F12,Accepted,,,,,,,International
Rensselaer Polytechnic Institute (RPI),Other,PhD,F12,Rejected,,143,163,3.5,TRUE,,International
University Of Colorado Boulder,ECE,PhD,F12,Accepted,3.3,161,160,5.5,TRUE,,International
University Of California Santa Cruz (UCSC),CS,MS,F12,Rejected,3.3,150,168,3.5,TRUE,,Other
North Carolina State University (NCSU),CS,PhD,F12,Rejected,,,,,,,International
University Of Maryland College Park (UMD),ECE,PhD,F12,Accepted,3.97,650,800,3.5,FALSE,,International
University Of Southern California (USC),ECE,PhD,F12,Accepted,3.91,158,168,4,TRUE,,International with US Degree
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,,500,800,3,FALSE,,International
Columbia University,CS,PhD,F12,Rejected,,500,800,3,FALSE,,International
Princeton University,CS,MS,F12,Rejected,,500,800,3,FALSE,,International
Carnegie Mellon University (CMU),CS,MS,F12,Rejected,,,,,,,International
University Of Texas Austin (UT Austin),ECE,MS,F12,Accepted,3.88,730,800,,FALSE,,International with US Degree
Massachusetts Institute Of Technology (MIT),CS,PhD,F12,Rejected,3.42,770,670,3,FALSE,,International
George Mason University (GMU),CS,PhD,F12,Accepted,3.42,770,670,3,FALSE,,International
Massachusetts Institute Of Technology (MIT),CS,PhD,F12,Rejected,,,,,,,International
University Of Maryland College Park (UMD),ECE,PhD,F12,Accepted,,,,,,,International
University Of Maryland College Park (UMD),ECE,PhD,F12,Accepted,3.98,154,164,3.5,TRUE,,International
Carnegie Mellon University (CMU),HCI,PhD,F12,Rejected,,,,,,,International
Massachusetts Institute Of Technology (MIT),CS,MS,F12,Rejected,,,,,,,International with US Degree
York University,CS,PhD,F12,Accepted,,153,159,3,TRUE,,International
University Of Maryland College Park (UMD),ECE,PhD,F12,Accepted,3.98,154,164,3.5,TRUE,,International
Purdue University,ECE,MS,F12,Accepted,,,,,,,International
University Of Oregon,CS,PhD,F12,Accepted,,,,,,,American
University Of California Berkeley (UCB),ECE,PhD,F12,Accepted,3.5,161,157,,TRUE,,American
University Of California Santa Cruz (UCSC),CS,PhD,F12,Accepted,3.5,161,157,4,TRUE,,American
University Of Illinois Urbana-Champaign (UIUC),CS,PhD,F12,Accepted,3.88,710,800,3.5,FALSE,,International
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,,,,,,,International
University Of Waterloo,ECE,MS,F12,Interview,3.32,161,169,5,TRUE,,International
North Caroline State University (NCSU),ECE,MS,F12,Accepted,3.75,740,790,3,FALSE,,International with US Degree
Purdue University,ECE,PhD,F12,Accepted,3.99,650,800,3,FALSE,,International
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,,,,,,,International
Purdue University,ECE,PhD,F12,Accepted,3.8,,,,,,International
Massachusetts Institute Of Technology (MIT),ECE,PhD,F12,Rejected,,,,,,,American
North Caroline State University (NCSU),CS,PhD,F12,Accepted,,,,,,,International with US Degree
University Of Maryland College Park (UMD),HCI,MS,F12,Accepted,,,,,,,
North Carolina State University (NCSU),CS,PhD,F12,Rejected,,,,,,,International
Carnegie Mellon University (CMU),CS,PhD,F12,Rejected,,,,,,,International with US Degree
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,,,,,,,International
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,3.8,500,800,3.5,FALSE,,International
Worcester Polythchnic Institute (WPI),CS,PhD,F12,Accepted,3.53,148,163,4,TRUE,,International with US Degree
University Of Pennsylvania (UPenn),IS,PhD,F12,Rejected,3.7,166,157,3.5,TRUE,,International
Purdue University,ECE,PhD,F12,Accepted,3.66,640,800,3.5,FALSE,,International
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,,,,,,,International
University Of Pennsylvania (UPenn),IS,PhD,F12,Rejected,3.2,800,700,3.5,FALSE,,International with US Degree
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,,,,,,,International
Duke University,ECE,PhD,F12,Accepted,,,,,,,International
Purdue University,ECE,PhD,F12,Accepted,3.97,670,790,3.5,FALSE,,International
University Of Pennsylvania (UPenn),CS,PhD,F12,Rejected,,,,,,,International
Carnegie Mellon University (CMU),HCI,PhD,F12,Rejected,4,560,740,4,FALSE,,International with US Degree
Carnegie Mellon University (CMU),HCI,PhD,F12,Rejected,,,,,,,American
University Of California San Diego (UCSD),CS,MS,F12,Accepted,,,,,,,International
Carnegie Mellon University (CMU),CS,PhD,F12,Accepted,,,,,,,International
Northeastern University,CS,MS,F12,Rejected,,,,,,,International
Massachusetts Institute Of Technology (MIT),ECE,PhD,F12,Rejected,3.99,158,165,4,TRUE,,International
University Of California San Diego (UCSD),CS,MS,F12,Accepted,3.6,700,800,5,FALSE,,International
Purdue University,CS,PhD,F12,Rejected,3.53,500,800,3.5,FALSE,,International
University Of North Carolina Chapel Hill (UNC),CS,PhD,F12,Accepted,,,,,,,International
Massachusetts Institute Of Technology (MIT),CS,MS,F12,Rejected,,,,,,,American
University Of Toronto (UofT),CS,PhD,F12,Rejected,,,,,,,International
Massachusetts Institute Of Technology (MIT),CS,PhD,F12,Rejected,3.85,159,167,4,TRUE,,American
Carnegie Mellon University (CMU),ECE,MS,F12,Other,3.26,162,167,3.5,TRUE,,American
University Of South Carolina,CS,PhD,F12,Other,,,,,,,International
Purdue University,CS,MS,F12,Accepted,,,,,,,American
University Of North Carolina Chapel Hill (UNC),CS,MS,F12,Other,3.3,590,800,4.5,FALSE,,American
University Of North Carolina Chapel Hill (UNC),CS,PhD,F12,Accepted,,,,,,,International with US Degree
Massachusetts Institute Of Technology (MIT),CS,PhD,F12,Rejected,,,,,,,International
University Of Southern California (USC),CS,PhD,F12,Accepted,,,,,,,International
Massachusetts Institute Of Technology (MIT),CS,PhD,F12,Rejected,,,,,,,International
University Of Toronto (UofT),CS,PhD,F12,Rejected,3.94,460,760,3,FALSE,,International
Ecole Polytechnique Federale De Lausanne (EPFL),CS,MS,F12,Rejected,,,,,,,International
University Of Iowa,CS,PhD,F12,Accepted,4,710,800,5,FALSE,,International
Purdue University,CS,PhD,F12,Accepted,,,,,,,International with US Degree
Yale University,CS,PhD,F12,Rejected,,,,,,,International with US Degree
Princeton University,CS,PhD,F12,Rejected,,,,,,,International with US Degree
University Of Toronto (UofT),CS,PhD,F12,Rejected,,,,,,,International with US Degree
Massachusetts Institute Of Technology (MIT),CS,PhD,F12,Rejected,,,,,,,International with US Degree
Massachusetts Institute Of Technology (MIT),CS,PhD,F12,Rejected,,,,,,,American
Massachusetts Institute Of Technology (MIT),ECE,PhD,F12,Rejected,3.4,580,760,4,FALSE,,International with US Degree
Massachusetts Institute Of Technology (MIT),ECE,PhD,F12,Rejected,,,,,,,American
Massachusetts Institute Of Technology (MIT),ECE,PhD,F12,Rejected,,,,,,,International
University Of California Santa Cruz (UCSC),CS,PhD,F12,Rejected,,,,,,,International
University Of Toronto (UofT),CS,MS,F12,Rejected,3.7,500,800,4.5,FALSE,,International
University Of Chicago (UChicago),CS,PhD,F12,Rejected,,,,,,,International with US Degree
University Of California Riverside (UCR),CS,PhD,F12,Rejected,,,,,,,International
University Of Central Florida (UCF),ECE,MS,F12,Accepted,,,,,,,
University Of California Riverside (UCR),CS,PhD,,Rejected,,,,,,,International
Massachusetts Institute Of Technology (MIT),CS,PhD,F12,Rejected,,,,,,,International
University Of Toronto (UofT),CS,MS,F12,Rejected,,,,,,,International
Massachusetts Institute Of Technology (MIT),ECE,PhD,F12,Rejected,,,,,,,American
University Of California Santa Cruz (UCSC),CS,PhD,F12,Accepted,,,,,,,American
University Of California San Diego (UCSD),CS,PhD,F12,Accepted,,,,,,,American
Massachusetts Institute Of Technology (MIT),ECE,PhD,F12,Rejected,,,,,,,American
Massachusetts Institute Of Technology (MIT),CS,PhD,F12,Rejected,,,,,,,International
Massachusetts Institute Of Technology (MIT),ECE,PhD,F12,Rejected,,,,,,,International
Portland State University,ECE,MS,F12,Accepted,3,790,460,3,FALSE,,International
University Of California Riverside (UCR),CS,PhD,F12,Rejected,,,,,,,International
University Of Toronto (UofT),CS,MS,F12,Rejected,3.31,163,164,4,TRUE,,American
Ecole Polytechnique Federale De Lausanne (EPFL),CS,MS,F12,Accepted,4,168,170,4,TRUE,,International
University Of California Irvine (UCI),CS,PhD,F12,Accepted,,,,,,,International
University Of Chicago (UChicago),CS,PhD,F12,Rejected,,,,,,,International
University Of Toronto (UofT),CS,MS,F12,Rejected,,,,,,,International
University Of Toronto (UofT),CS,MS,F12,Rejected,,,,,,,International
